Player,position,Age,Nation,club,mv_millions,Season,player_url,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Playing Time_MP,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,market_value
Fabian Schär,Centre-Back,25.0,SUI,Deportivo de La Coruña,3.0,2017/2018,https://www.transfermarkt.com/fabian-schar/profil/spieler/135343,25,25,2219.0,24.7,2.0,2.0,4.0,2.0,0.0,0.0,10.0,0.0,3.0,3.0,0.6,3.6,18.0,45.0,5.0,0.08,0.08,0.16,0.08,0.16,0.12,0.02,0.15,0.12,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,18.0,6.0,33.3,0.73,0.24,0.11,0.33,20.2,3.0,0.0,0.0,0.17,-1.0,-1.0,758.0,957.0,79.2,17100.0,7069.0,233.0,260.0,89.6,353.0,400.0,88.3,166.0,272.0,61.0,2.0,0.6,0.8,1.4,7.0,53.0,3.0,0.0,45.0,24.0,0.97,19.0,1.0,0.0,0.0,1.0,3.0,3.0,0.12,3.0,0.0,0.0,0.0,0.0,0.0,59.0,45.0,45.0,14.0,0.0,32.0,61.0,52.5,29.0,36.0,20.0,16.0,45.0,104.0,141.0,1.0,1269.0,186.0,760.0,481.0,47.0,24.0,1269.0,20.0,14.0,70.0,6.0,30.0,597.0,3289.0,1869.0,18.0,15.0,2.0,13.0,5.0,663.0,5.0,89.0,64.9,25,89.0,24,0,,8,0.88,27.0,56.0,-29.0,-1.18,-0.5,31.3,42.8,-11.6,-0.47,-0.8,0.0,39.0,22.0,3.0,1.0,45.0,45.0,0.0,0.0,0.0,131.0,43.0,35.0,55.1,€3.00m
Federico Valverde,Central Midfield,19.0,URU,Deportivo de La Coruña,6.0,2017/2018,https://www.transfermarkt.com/federico-valverde/profil/spieler/369081,24,12,1233.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.9,1.7,15.0,66.0,51.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.13,0.06,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,18.0,4.0,22.2,1.31,0.29,0.0,0.0,26.4,0.0,0.0,0.0,0.04,-0.8,-0.8,447.0,593.0,75.4,7941.0,2267.0,237.0,282.0,84.0,145.0,192.0,75.5,55.0,77.0,71.4,0.0,0.9,1.0,-0.9,11.0,56.0,10.0,2.0,66.0,28.0,2.04,23.0,1.0,2.0,2.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,25.0,16.0,12.0,10.0,3.0,8.0,15.0,53.3,7.0,12.0,1.0,11.0,21.0,46.0,17.0,0.0,718.0,14.0,132.0,436.0,157.0,15.0,718.0,13.0,7.0,53.8,6.0,46.2,397.0,1975.0,985.0,15.0,6.0,1.0,23.0,5.0,483.0,51.0,51.0,36.1,12,75.0,6,12,28.0,4,0.88,14.0,27.0,-13.0,-0.95,0.08,18.0,21.7,-3.8,-0.28,-0.14,0.0,14.0,3.0,1.0,13.0,21.0,16.0,0.0,1.0,0.0,81.0,15.0,14.0,51.7,€6.00m
Fernando Navarro,Left-Back,35.0,ESP,Deportivo de La Coruña,0.1,2017/2018,https://www.transfermarkt.com/fernando-navarro/profil/spieler/7593,15,11,1046.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.3,0.3,11.0,46.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,412.0,529.0,77.9,7396.0,3281.0,192.0,222.0,86.5,161.0,202.0,79.7,52.0,89.0,58.4,0.0,0.3,0.2,-0.3,4.0,36.0,4.0,2.0,46.0,12.0,1.03,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,22.0,24.0,7.0,1.0,16.0,25.0,64.0,9.0,13.0,3.0,10.0,29.0,61.0,49.0,0.0,653.0,62.0,250.0,310.0,96.0,2.0,653.0,8.0,8.0,100.0,0.0,0.0,263.0,1337.0,596.0,11.0,7.0,2.0,1.0,5.0,332.0,18.0,70.0,30.6,11,90.0,11,4,14.0,21,1.0,14.0,28.0,-14.0,-1.2,-0.29,15.2,20.1,-4.9,-0.42,-0.34,0.0,19.0,12.0,0.0,12.0,29.0,22.0,0.0,0.0,0.0,52.0,18.0,12.0,60.0,€100k
Florin Andone,Centre-Forward,24.0,ROU,Deportivo de La Coruña,6.0,2017/2018,https://www.transfermarkt.com/florin-andone/profil/spieler/177065,29,16,1636.0,18.2,7.0,3.0,10.0,7.0,0.0,1.0,6.0,0.0,11.4,10.6,0.9,11.5,41.0,11.0,144.0,0.39,0.17,0.55,0.39,0.55,0.63,0.05,0.68,0.58,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,54.0,20.0,37.0,2.97,1.1,0.13,0.35,12.4,0.0,0.0,1.0,0.2,-4.4,-3.6,188.0,308.0,61.0,2226.0,245.0,130.0,176.0,73.9,43.0,75.0,57.3,1.0,10.0,10.0,3.0,0.9,1.1,2.1,9.0,4.0,4.0,1.0,11.0,23.0,1.27,11.0,0.0,2.0,6.0,4.0,0.0,5.0,0.28,3.0,0.0,0.0,1.0,1.0,0.0,9.0,7.0,4.0,4.0,1.0,4.0,17.0,23.5,13.0,9.0,2.0,7.0,3.0,12.0,12.0,0.0,531.0,15.0,40.0,205.0,295.0,100.0,530.0,49.0,17.0,34.7,32.0,65.3,320.0,1986.0,930.0,41.0,21.0,28.0,54.0,39.0,399.0,144.0,56.0,47.8,16,86.0,10,13,20.0,5,0.66,17.0,30.0,-13.0,-0.72,0.55,24.0,23.0,1.0,0.06,0.47,0.0,59.0,19.0,17.0,17.0,3.0,7.0,0.0,0.0,0.0,50.0,32.0,70.0,31.4,€6.00m
Francis Uzoho,Goalkeeper,18.0,NGA,Deportivo de La Coruña,0.3,2017/2018,https://www.transfermarkt.com/francis-uzoho/profil/spieler/295360,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,9.0,7.0,88.9,0.0,1.0,1.0,1.0,50.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.9,0.21,0.9,0.44,10.0,37.0,27.0,30.0,6.0,70.0,46.0,18.0,88.9,55.3,36.0,2.0,5.6,1.0,0.5,12.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,20.0,48.0,41.7,770.0,685.0,1.0,1.0,100.0,6.0,6.0,100.0,13.0,40.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,47.0,55.0,0.0,0.0,0.0,55.0,0.0,0.0,,0.0,,22.0,149.0,125.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,90.0,5.3,2,90.0,2,0,,0,0.5,1.0,2.0,-1.0,-0.5,0.53,3.0,2.4,0.6,0.31,0.52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,€300k
Gerard Valentín,Right Winger,24.0,ESP,Deportivo de La Coruña,0.5,2017/2018,https://www.transfermarkt.com/gerard-valentin/profil/spieler/278651,3,2,158.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,1.14,0.0,0.0,,20.6,0.0,0.0,0.0,0.04,-0.1,-0.1,35.0,55.0,63.6,629.0,309.0,15.0,18.0,83.3,15.0,25.0,60.0,4.0,9.0,44.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,3.0,8.0,3.0,0.0,75.0,4.0,30.0,30.0,15.0,2.0,75.0,4.0,2.0,50.0,2.0,50.0,35.0,191.0,40.0,1.0,4.0,0.0,3.0,5.0,37.0,6.0,53.0,4.6,2,76.0,1,1,7.0,5,1.0,3.0,4.0,-1.0,-0.57,0.45,1.8,2.9,-1.0,-0.58,-0.41,0.0,2.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,7.0,2.0,5.0,28.6,€500k
Guilherme,Defensive Midfield,26.0,BRA,Deportivo de La Coruña,3.5,2017/2018,https://www.transfermarkt.com/guilherme/profil/spieler/115382,31,31,2639.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.6,2.6,1.6,4.1,15.0,152.0,23.0,0.0,0.0,0.0,0.0,0.0,0.09,0.05,0.14,0.09,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,41.0,2.0,4.9,1.4,0.07,0.0,0.0,23.4,1.0,0.0,0.0,0.06,-2.6,-2.6,1207.0,1441.0,83.8,23061.0,6300.0,480.0,536.0,89.6,521.0,596.0,87.4,173.0,243.0,71.2,0.0,1.6,1.6,-1.6,15.0,108.0,9.0,2.0,152.0,46.0,1.57,34.0,6.0,1.0,2.0,0.0,3.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,79.0,56.0,35.0,37.0,7.0,28.0,77.0,36.4,49.0,36.0,9.0,27.0,46.0,125.0,62.0,0.0,1733.0,73.0,425.0,1085.0,241.0,25.0,1733.0,35.0,26.0,74.3,9.0,25.7,914.0,3861.0,1619.0,15.0,19.0,2.0,27.0,16.0,1065.0,23.0,85.0,77.2,31,85.0,25,0,,1,0.77,29.0,57.0,-28.0,-0.95,0.2,39.4,41.8,-2.4,-0.08,0.46,0.0,56.0,46.0,0.0,28.0,46.0,56.0,0.0,0.0,1.0,212.0,38.0,33.0,53.5,€3.50m
Lucas Pérez,Centre-Forward,28.0,ESP,Deportivo de La Coruña,7.5,2017/2018,https://www.transfermarkt.com/lucas-perez/profil/spieler/73185,35,31,2797.0,31.1,8.0,6.0,14.0,5.0,3.0,4.0,3.0,0.0,9.8,6.6,10.9,17.5,56.0,107.0,215.0,0.26,0.19,0.45,0.16,0.35,0.31,0.35,0.66,0.21,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,51.0,22.0,43.1,1.64,0.71,0.1,0.23,16.0,4.0,3.0,4.0,0.13,-1.8,-1.6,680.0,1001.0,67.9,11110.0,3608.0,353.0,432.0,81.7,215.0,307.0,70.0,77.0,184.0,41.8,6.0,10.9,9.0,-4.9,79.0,53.0,41.0,7.0,107.0,138.0,4.44,74.0,45.0,9.0,4.0,6.0,0.0,13.0,0.42,5.0,5.0,0.0,1.0,2.0,0.0,17.0,12.0,5.0,8.0,4.0,1.0,32.0,3.1,31.0,19.0,1.0,18.0,9.0,26.0,1.0,0.0,1239.0,6.0,56.0,444.0,759.0,124.0,1235.0,70.0,32.0,45.7,37.0,52.9,648.0,3491.0,1454.0,56.0,34.0,29.0,61.0,42.0,796.0,215.0,80.0,81.8,31,87.0,28,4,23.0,0,0.77,32.0,63.0,-31.0,-1.0,0.01,44.3,48.1,-3.7,-0.12,0.37,0.0,25.0,33.0,37.0,168.0,9.0,12.0,3.0,0.0,0.0,112.0,4.0,15.0,21.1,€7.50m
Luisinho,Left-Back,32.0,POR,Deportivo de La Coruña,1.2,2017/2018,https://www.transfermarkt.com/luisinho/profil/spieler/56777,30,29,2622.0,29.1,1.0,1.0,2.0,1.0,0.0,0.0,12.0,0.0,0.5,0.5,2.1,2.6,64.0,115.0,87.0,0.03,0.03,0.07,0.03,0.07,0.02,0.07,0.09,0.02,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16.0,4.0,25.0,0.55,0.14,0.06,0.25,24.4,0.0,0.0,0.0,0.03,0.5,0.5,1206.0,1580.0,76.3,19835.0,8603.0,609.0,680.0,89.6,482.0,614.0,78.5,92.0,212.0,43.4,1.0,2.1,2.2,-1.1,18.0,89.0,22.0,17.0,115.0,49.0,1.68,34.0,3.0,4.0,3.0,5.0,0.0,5.0,0.17,4.0,0.0,1.0,0.0,0.0,0.0,111.0,77.0,64.0,40.0,7.0,65.0,96.0,67.7,31.0,24.0,4.0,20.0,55.0,166.0,113.0,0.0,1942.0,96.0,685.0,858.0,418.0,20.0,1942.0,61.0,43.0,70.5,18.0,29.5,945.0,4987.0,2421.0,64.0,51.0,10.0,19.0,14.0,1076.0,87.0,87.0,76.7,29,90.0,28,1,21.0,2,0.67,29.0,60.0,-31.0,-1.06,-0.27,41.4,45.8,-4.4,-0.15,0.16,0.0,43.0,49.0,2.0,88.0,55.0,77.0,0.0,0.0,0.0,157.0,19.0,23.0,45.2,€1.20m
Maksym Koval,Goalkeeper,24.0,UKR,Deportivo de La Coruña,1.0,2017/2018,https://www.transfermarkt.com/maksym-koval/profil/spieler/120211,2,2,120.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.23,5.0,2.0,40.0,,1.0,1.0,,,,,,,,1.3,3.0,,,,,1.2,0.24,,,11.0,26.0,42.3,29.0,9.0,44.8,37.4,19.0,68.4,54.4,27.0,,,,,9.3,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,32.0,48.0,66.7,1200.0,860.0,5.0,5.0,100.0,7.0,8.0,87.5,20.0,35.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,53.0,50.0,53.0,0.0,0.0,0.0,53.0,0.0,0.0,,0.0,,19.0,120.0,79.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,60.0,3.5,2,60.0,0,0,,12,0.5,2.0,3.0,-1.0,-0.75,0.26,2.3,2.8,-0.5,-0.38,-0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,€1.00m
Michael Krohn-Dehli,Central Midfield,34.0,DEN,Sevilla FC,0.8,2017/2018,https://www.transfermarkt.com/michael-krohn-dehli/profil/spieler/18006,11,10,728.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.1,0.4,12.0,42.0,19.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,1.0,12.5,0.99,0.12,0.0,0.0,19.7,0.0,0.0,0.0,0.04,-0.3,-0.3,301.0,362.0,83.1,4858.0,1439.0,157.0,175.0,89.7,104.0,121.0,86.0,29.0,40.0,72.5,0.0,0.1,0.2,-0.1,1.0,33.0,6.0,1.0,42.0,13.0,1.61,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,6.0,5.0,1.0,4.0,17.0,23.5,13.0,2.0,0.0,2.0,13.0,25.0,7.0,0.0,414.0,13.0,91.0,239.0,89.0,6.0,414.0,8.0,6.0,75.0,2.0,25.0,205.0,973.0,514.0,12.0,6.0,0.0,4.0,6.0,290.0,19.0,66.0,21.3,10,72.0,3,1,10.0,1,0.55,8.0,20.0,-12.0,-1.48,-0.61,10.5,15.2,-4.7,-0.58,-0.5,0.0,9.0,2.0,0.0,11.0,13.0,9.0,0.0,0.0,0.0,57.0,4.0,4.0,50.0,€800k
Michael Krohn-Dehli,Central Midfield,34.0,DEN,Deportivo de La Coruña,0.8,2017/2018,https://www.transfermarkt.com/michael-krohn-dehli/profil/spieler/18006,11,10,728.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.1,0.4,12.0,42.0,19.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,1.0,12.5,0.99,0.12,0.0,0.0,19.7,0.0,0.0,0.0,0.04,-0.3,-0.3,301.0,362.0,83.1,4858.0,1439.0,157.0,175.0,89.7,104.0,121.0,86.0,29.0,40.0,72.5,0.0,0.1,0.2,-0.1,1.0,33.0,6.0,1.0,42.0,13.0,1.61,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,6.0,5.0,1.0,4.0,17.0,23.5,13.0,2.0,0.0,2.0,13.0,25.0,7.0,0.0,414.0,13.0,91.0,239.0,89.0,6.0,414.0,8.0,6.0,75.0,2.0,25.0,205.0,973.0,514.0,12.0,6.0,0.0,4.0,6.0,290.0,19.0,66.0,21.3,10,72.0,3,1,10.0,1,0.55,8.0,20.0,-12.0,-1.48,-0.61,10.5,15.2,-4.7,-0.58,-0.5,0.0,9.0,2.0,0.0,11.0,13.0,9.0,0.0,0.0,0.0,57.0,4.0,4.0,50.0,€800k
Mujaid Sadick,Centre-Back,17.0,ESP,Deportivo de La Coruña,0.0,2017/2018,https://www.transfermarkt.com/mujaid-sadick/profil/spieler/497663,2,1,106.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,38.0,41.0,92.7,620.0,185.0,14.0,14.0,100.0,22.0,24.0,91.7,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,2.0,3.0,66.7,1.0,3.0,2.0,1.0,1.0,5.0,4.0,0.0,52.0,11.0,33.0,15.0,4.0,0.0,52.0,0.0,0.0,,0.0,,22.0,85.0,18.0,0.0,0.0,0.0,0.0,1.0,31.0,2.0,53.0,3.1,1,90.0,1,1,16.0,0,0.0,2.0,3.0,-1.0,-0.85,0.16,2.5,2.9,-0.3,-0.27,-0.08,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,-
Pedro Mosquera,Central Midfield,29.0,ESP,Deportivo de La Coruña,2.0,2017/2018,https://www.transfermarkt.com/pedro-mosquera/profil/spieler/44069,23,16,1396.0,15.5,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.9,0.9,1.3,2.2,15.0,84.0,25.0,0.0,0.13,0.13,0.0,0.13,0.06,0.08,0.14,0.06,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,3.0,25.0,0.77,0.19,0.0,0.0,18.3,1.0,0.0,0.0,0.08,-0.9,-0.9,574.0,727.0,79.0,11023.0,3892.0,252.0,294.0,85.7,210.0,245.0,85.7,97.0,149.0,65.1,2.0,1.3,0.6,0.7,9.0,84.0,9.0,1.0,84.0,26.0,1.68,22.0,0.0,0.0,2.0,2.0,0.0,3.0,0.19,2.0,0.0,0.0,1.0,0.0,0.0,48.0,31.0,15.0,29.0,4.0,13.0,38.0,34.2,25.0,26.0,6.0,20.0,23.0,71.0,38.0,0.0,906.0,56.0,246.0,528.0,143.0,14.0,906.0,13.0,9.0,69.2,4.0,30.8,453.0,2165.0,1043.0,15.0,9.0,0.0,20.0,17.0,545.0,25.0,61.0,40.8,16,78.0,8,7,20.0,7,0.78,14.0,31.0,-17.0,-1.1,-0.16,20.7,22.8,-2.1,-0.14,0.08,0.0,32.0,12.0,0.0,11.0,23.0,31.0,0.0,1.0,0.0,114.0,23.0,34.0,40.4,€2.00m
Quique Fornos,Centre-Back,20.0,ESP,Deportivo de La Coruña,0.15,2017/2018,https://www.transfermarkt.com/quique-fornos/profil/spieler/291039,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,€150k
Raúl Albentosa,Centre-Back,28.0,ESP,Deportivo de La Coruña,1.5,2017/2018,https://www.transfermarkt.com/raul-albentosa/profil/spieler/77026,20,19,1748.0,19.4,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.5,1.5,0.2,1.6,1.0,27.0,5.0,0.05,0.0,0.05,0.05,0.05,0.08,0.01,0.08,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,2.0,18.2,0.57,0.1,0.09,0.5,9.6,0.0,0.0,0.0,0.13,-0.5,-0.5,607.0,775.0,78.3,14038.0,5509.0,136.0,162.0,84.0,334.0,386.0,86.5,135.0,214.0,63.1,0.0,0.2,0.2,-0.2,3.0,28.0,1.0,0.0,27.0,6.0,0.31,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,9.0,4.0,0.0,7.0,20.0,35.0,13.0,26.0,19.0,7.0,26.0,39.0,92.0,1.0,955.0,122.0,622.0,302.0,35.0,28.0,955.0,3.0,2.0,66.7,1.0,33.3,395.0,1492.0,606.0,1.0,3.0,0.0,6.0,0.0,546.0,5.0,87.0,51.1,19,90.0,18,1,45.0,8,0.7,19.0,34.0,-15.0,-0.77,0.47,27.7,27.6,0.1,0.01,0.4,0.0,15.0,14.0,1.0,2.0,26.0,6.0,0.0,1.0,0.0,73.0,39.0,18.0,68.4,€1.50m
