Player,position,Age,Nation,club,mv_millions,Season,player_url,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,MP,market_value
Jaime Mata,Centre-Forward,31.0,ESP,Getafe CF,4.0,2020/2021,https://www.transfermarkt.com/jaime-mata/profil/spieler/227961,33.0,23,2037.0,22.6,5.0,0.0,5.0,4.0,1.0,2.0,9.0,1.0,7.0,5.5,1.2,6.7,14.0,32.0,134.0,0.22,0.0,0.22,0.18,0.18,0.31,0.05,0.36,0.24,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,38.0,15.0,39.5,1.68,0.66,0.11,0.27,12.4,0.0,1.0,2.0,0.15,-2.0,-1.5,389.0,598.0,65.1,4741.0,1021.0,256.0,356.0,71.9,81.0,117.0,69.2,16.0,37.0,43.2,0.0,1.2,1.7,-1.2,15.0,20.0,10.0,3.0,32.0,43.0,1.9,32.0,0.0,2.0,4.0,5.0,0.0,3.0,0.13,1.0,0.0,1.0,1.0,0.0,0.0,12.0,7.0,1.0,3.0,8.0,3.0,18.0,16.7,15.0,13.0,2.0,11.0,6.0,18.0,16.0,0.0,799.0,17.0,46.0,324.0,434.0,110.0,797.0,18.0,4.0,22.2,14.0,77.8,416.0,1477.0,379.0,14.0,9.0,7.0,59.0,20.0,613.0,134.0,62.0,59.6,23,75.0,8,10,30.0,2,1.0,14.0,24.0,-10.0,-0.44,-0.12,20.3,21.0,-0.7,-0.03,0.31,0.0,70.0,36.0,27.0,35.0,6.0,7.0,0.0,0.0,0.0,62.0,78.0,136.0,36.4,,€4.00m
Mamor Niang,Centre-Forward,18.0,ESP,Getafe CF,0.0,2020/2021,https://www.transfermarkt.com/mamor-niang/profil/spieler/715650,1.0,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,4.09,0.0,0.0,,11.1,0.0,0.0,0.0,0.07,-0.1,-0.1,4.0,4.0,100.0,35.0,4.0,3.0,3.0,100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,8.0,4.0,1.0,12.0,1.0,1.0,100.0,0.0,0.0,8.0,19.0,3.0,0.0,1.0,0.0,4.0,1.0,9.0,2.0,22.0,0.6,0,,0,1,22.0,10,0.0,0.0,2.0,-2.0,-8.18,-7.84,0.1,1.0,-0.9,-3.77,-3.64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,20.0,,-
Marc Cucurella,Left-Back,22.0,ESP,Getafe CF,20.0,2020/2021,https://www.transfermarkt.com/marc-cucurella/profil/spieler/284857,37.0,37,3244.0,36.0,3.0,2.0,5.0,3.0,0.0,0.0,8.0,0.0,1.9,1.8,3.6,5.4,77.0,103.0,219.0,0.08,0.06,0.14,0.08,0.14,0.05,0.1,0.15,0.05,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,26.0,8.0,30.8,0.72,0.22,0.12,0.38,18.6,0.0,0.0,0.0,0.07,1.1,1.2,923.0,1351.0,68.3,13451.0,4428.0,544.0,667.0,81.6,266.0,388.0,68.6,59.0,143.0,41.3,2.0,3.6,3.2,-1.6,39.0,64.0,36.0,16.0,103.0,86.0,2.39,68.0,5.0,3.0,0.0,9.0,1.0,3.0,0.08,2.0,0.0,1.0,0.0,0.0,0.0,64.0,51.0,19.0,40.0,5.0,25.0,66.0,37.9,41.0,45.0,4.0,41.0,40.0,104.0,27.0,0.0,1738.0,26.0,215.0,687.0,865.0,86.0,1738.0,59.0,24.0,40.7,35.0,59.3,894.0,4768.0,2328.0,77.0,53.0,24.0,83.0,42.0,1031.0,219.0,88.0,94.9,37,88.0,31,0,,0,1.03,25.0,38.0,-13.0,-0.36,0.66,32.6,37.3,-4.7,-0.13,0.46,0.0,69.0,60.0,9.0,138.0,40.0,51.0,0.0,0.0,0.0,202.0,69.0,90.0,43.4,,€20.00m
Mathías Olivera,Left-Back,22.0,URU,Getafe CF,12.0,2020/2021,https://www.transfermarkt.com/mathias-olivera/profil/spieler/376514,31.0,30,2614.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.5,2.5,2.1,4.6,49.0,102.0,59.0,0.0,0.0,0.0,0.0,0.0,0.09,0.07,0.16,0.09,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.0,4.0,21.1,0.65,0.14,0.0,0.0,12.9,0.0,0.0,0.0,0.13,-2.5,-2.5,783.0,1168.0,67.0,12139.0,5744.0,434.0,538.0,80.7,249.0,370.0,67.3,62.0,146.0,42.5,0.0,2.1,2.0,-2.1,21.0,60.0,16.0,11.0,102.0,42.0,1.45,29.0,4.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,33.0,31.0,21.0,9.0,32.0,56.0,57.1,24.0,33.0,3.0,30.0,31.0,92.0,55.0,0.0,1478.0,74.0,368.0,665.0,468.0,62.0,1478.0,37.0,26.0,70.3,11.0,29.7,565.0,3093.0,1817.0,49.0,42.0,10.0,37.0,24.0,587.0,59.0,84.0,76.4,30,87.0,24,1,3.0,1,1.03,20.0,25.0,-5.0,-0.17,0.94,26.8,27.8,-1.0,-0.03,0.52,0.0,27.0,24.0,2.0,64.0,31.0,33.0,0.0,1.0,0.0,160.0,77.0,69.0,52.7,,€12.00m
Mauro Arambarri,Central Midfield,24.0,URU,Getafe CF,20.0,2020/2021,https://www.transfermarkt.com/mauro-arambarri/profil/spieler/290249,34.0,33,2983.0,33.1,3.0,0.0,3.0,3.0,0.0,0.0,11.0,0.0,2.1,2.1,2.0,4.0,38.0,119.0,50.0,0.09,0.0,0.09,0.09,0.09,0.06,0.06,0.12,0.06,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,46.0,9.0,19.6,1.39,0.27,0.07,0.33,26.5,6.0,0.0,0.0,0.05,0.9,0.9,739.0,1093.0,67.6,15261.0,4087.0,268.0,339.0,79.1,289.0,389.0,74.3,153.0,291.0,52.6,0.0,2.0,2.4,-2.0,21.0,81.0,24.0,10.0,119.0,63.0,1.9,36.0,11.0,4.0,5.0,7.0,0.0,3.0,0.09,2.0,0.0,0.0,1.0,0.0,0.0,64.0,39.0,22.0,35.0,7.0,23.0,80.0,28.8,57.0,40.0,5.0,35.0,42.0,106.0,28.0,0.0,1443.0,39.0,223.0,814.0,436.0,31.0,1443.0,56.0,36.0,64.3,20.0,35.7,716.0,4368.0,1745.0,38.0,44.0,9.0,39.0,31.0,721.0,50.0,88.0,87.2,33,89.0,26,1,45.0,2,1.09,26.0,35.0,-9.0,-0.27,0.96,30.7,35.4,-4.7,-0.14,0.1,0.0,58.0,73.0,1.0,123.0,42.0,39.0,0.0,0.0,0.0,204.0,54.0,53.0,50.5,,€20.00m
Rubén Yáñez,Goalkeeper,26.0,ESP,Getafe CF,2.0,2020/2021,https://www.transfermarkt.com/ruben-yanez/profil/spieler/246335,10.0,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.2,30.0,18.0,63.3,3.0,3.0,4.0,4.0,40.0,1.0,1.0,0.0,0.0,0.0,10.0,12.0,1.0,0.0,0.0,0.0,11.0,0.33,-1.0,-0.1,79.0,183.0,43.2,203.0,33.0,63.1,43.4,68.0,80.9,54.8,127.0,5.0,3.9,4.0,0.4,12.3,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,164.0,273.0,60.1,6493.0,5481.0,10.0,10.0,100.0,50.0,50.0,100.0,104.0,211.0,49.3,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,281.0,228.0,279.0,2.0,0.0,0.0,281.0,0.0,0.0,,0.0,,138.0,1033.0,734.0,0.0,0.0,0.0,1.0,0.0,102.0,0.0,90.0,26.3,10,90.0,10,0,,28,1.2,8.0,12.0,-4.0,-0.4,-0.01,9.2,10.3,-1.1,-0.11,0.07,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,50.0,,€2.00m
Ryan Nolan,Centre-Back,21.0,IRL,Getafe CF,0.15,2020/2021,https://www.transfermarkt.com/ryan-nolan/profil/spieler/385396,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,€150k
Sabit Abdulai,Central Midfield,21.0,GHA,Getafe CF,0.15,2020/2021,https://www.transfermarkt.com/sabit-abdulai/profil/spieler/648812,3.0,0,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,7.0,14.0,50.0,140.0,10.0,2.0,5.0,40.0,4.0,4.0,100.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,0.0,2.0,11.0,6.0,0.0,19.0,2.0,1.0,50.0,1.0,50.0,11.0,21.0,11.0,0.0,1.0,0.0,1.0,0.0,10.0,2.0,20.0,1.8,0,,0,3,20.0,16,0.67,1.0,2.0,-1.0,-1.5,-1.13,0.9,1.4,-0.4,-0.65,-0.51,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,25.0,,€150k
Takefusa Kubo,Right Winger,19.0,JPN,Villarreal CF,15.0,2020/2021,https://www.transfermarkt.com/takefusa-kubo/profil/spieler/405398,18.0,8,805.0,8.9,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.7,0.7,1.2,1.9,21.0,25.0,57.0,0.11,0.11,0.22,0.11,0.22,0.08,0.13,0.21,0.08,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,15.0,7.0,46.7,1.68,0.78,0.07,0.14,19.0,4.0,0.0,0.0,0.05,0.3,0.3,148.0,215.0,68.8,1944.0,699.0,92.0,110.0,83.6,43.0,58.0,74.1,5.0,19.0,26.3,1.0,1.2,0.9,-0.2,9.0,8.0,6.0,0.0,25.0,22.0,2.46,13.0,3.0,3.0,3.0,0.0,0.0,3.0,0.34,2.0,0.0,0.0,1.0,0.0,0.0,7.0,4.0,2.0,3.0,2.0,1.0,14.0,7.1,13.0,14.0,0.0,14.0,14.0,21.0,4.0,0.0,336.0,6.0,32.0,96.0,213.0,26.0,336.0,34.0,15.0,44.1,19.0,55.9,209.0,1267.0,637.0,21.0,14.0,11.0,33.0,20.0,224.0,57.0,45.0,23.5,8,73.0,2,10,22.0,4,0.89,9.0,12.0,-3.0,-0.34,0.08,10.3,8.5,1.8,0.2,0.47,0.0,18.0,22.0,4.0,28.0,14.0,4.0,0.0,0.0,0.0,34.0,5.0,17.0,22.7,,€15.00m
Takefusa Kubo,Right Winger,19.0,JPN,Getafe CF,15.0,2020/2021,https://www.transfermarkt.com/takefusa-kubo/profil/spieler/405398,18.0,8,805.0,8.9,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.7,0.7,1.2,1.9,21.0,25.0,57.0,0.11,0.11,0.22,0.11,0.22,0.08,0.13,0.21,0.08,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,15.0,7.0,46.7,1.68,0.78,0.07,0.14,19.0,4.0,0.0,0.0,0.05,0.3,0.3,148.0,215.0,68.8,1944.0,699.0,92.0,110.0,83.6,43.0,58.0,74.1,5.0,19.0,26.3,1.0,1.2,0.9,-0.2,9.0,8.0,6.0,0.0,25.0,22.0,2.46,13.0,3.0,3.0,3.0,0.0,0.0,3.0,0.34,2.0,0.0,0.0,1.0,0.0,0.0,7.0,4.0,2.0,3.0,2.0,1.0,14.0,7.1,13.0,14.0,0.0,14.0,14.0,21.0,4.0,0.0,336.0,6.0,32.0,96.0,213.0,26.0,336.0,34.0,15.0,44.1,19.0,55.9,209.0,1267.0,637.0,21.0,14.0,11.0,33.0,20.0,224.0,57.0,45.0,23.5,8,73.0,2,10,22.0,4,0.89,9.0,12.0,-3.0,-0.34,0.08,10.3,8.5,1.8,0.2,0.47,0.0,18.0,22.0,4.0,28.0,14.0,4.0,0.0,0.0,0.0,34.0,5.0,17.0,22.7,,€15.00m
Victor Mollejo,Left Winger,19.0,ESP,Atlético de Madrid,3.0,2020/2021,https://www.transfermarkt.com/victor-mollejo/profil/spieler/505673,4.0,0,72.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,24.0,36.0,66.7,256.0,44.0,20.0,24.0,83.3,4.0,10.0,40.0,0.0,1.0,0.0,0.0,0.1,0.0,-0.1,2.0,1.0,0.0,0.0,2.0,6.0,7.5,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45.0,0.0,3.0,24.0,18.0,3.0,45.0,4.0,2.0,50.0,2.0,50.0,28.0,177.0,65.0,3.0,4.0,1.0,0.0,3.0,36.0,8.0,18.0,2.1,0,,0,4,18.0,4,0.75,0.0,1.0,-1.0,-1.25,-0.87,0.6,2.1,-1.5,-1.94,-1.82,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,,€3.00m
Victor Mollejo,Left Winger,19.0,ESP,Getafe CF,3.0,2020/2021,https://www.transfermarkt.com/victor-mollejo/profil/spieler/505673,4.0,0,72.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,24.0,36.0,66.7,256.0,44.0,20.0,24.0,83.3,4.0,10.0,40.0,0.0,1.0,0.0,0.0,0.1,0.0,-0.1,2.0,1.0,0.0,0.0,2.0,6.0,7.5,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45.0,0.0,3.0,24.0,18.0,3.0,45.0,4.0,2.0,50.0,2.0,50.0,28.0,177.0,65.0,3.0,4.0,1.0,0.0,3.0,36.0,8.0,18.0,2.1,0,,0,4,18.0,4,0.75,0.0,1.0,-1.0,-1.25,-0.87,0.6,2.1,-1.5,-1.94,-1.82,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,,€3.00m
Ángel Rodríguez,Centre-Forward,33.0,ESP,Getafe CF,3.0,2020/2021,https://www.transfermarkt.com/angel-rodriguez/profil/spieler/51510,33.0,12,1374.0,15.3,5.0,0.0,5.0,4.0,1.0,2.0,4.0,0.0,5.7,4.1,0.6,4.7,23.0,15.0,94.0,0.33,0.0,0.33,0.26,0.26,0.37,0.04,0.41,0.27,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,36.0,12.0,33.3,2.36,0.79,0.11,0.33,16.9,0.0,1.0,2.0,0.11,-0.7,-0.1,198.0,301.0,65.8,2668.0,351.0,114.0,150.0,76.0,49.0,77.0,63.6,15.0,27.0,55.6,0.0,0.6,0.8,-0.6,6.0,8.0,3.0,1.0,15.0,31.0,2.03,19.0,0.0,3.0,4.0,5.0,0.0,2.0,0.13,1.0,0.0,0.0,0.0,1.0,0.0,7.0,4.0,1.0,4.0,2.0,1.0,16.0,6.3,15.0,7.0,0.0,7.0,2.0,9.0,8.0,0.0,478.0,8.0,21.0,200.0,260.0,57.0,476.0,26.0,11.0,42.3,15.0,57.7,278.0,1389.0,433.0,23.0,14.0,10.0,54.0,25.0,364.0,94.0,42.0,40.2,12,74.0,5,21,23.0,4,0.88,12.0,22.0,-10.0,-0.66,-0.44,14.2,15.2,-1.0,-0.06,0.15,0.0,27.0,22.0,12.0,17.0,2.0,4.0,1.0,0.0,0.0,35.0,22.0,53.0,29.3,,€3.00m
Abdallahi Mahmoud,Attacking Midfield,20.0,MTN,Deportivo Alavés,0.3,2020/2021,https://www.transfermarkt.com/abdallahi-mahmoud/profil/spieler/615636,,1,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,13.0,15.0,86.7,214.0,86.0,6.0,6.0,100.0,6.0,6.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,22.0,0.0,4.0,15.0,3.0,0.0,22.0,0.0,0.0,,0.0,,8.0,16.0,5.0,0.0,0.0,0.0,3.0,1.0,11.0,0.0,33.0,1.9,1,45.0,0,1,21.0,7,0.0,1.0,1.0,0.0,0.0,0.56,0.9,1.1,-0.2,-0.21,-0.01,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,50.0,2.0,€300k
Abdel Abqar,Centre-Back,21.0,MAR,Deportivo Alavés,0.15,2020/2021,https://www.transfermarkt.com/abdel-abqar/profil/spieler/559979,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,€150k
Adrián Marín,Left-Back,23.0,ESP,Granada CF,1.2,2020/2021,https://www.transfermarkt.com/adrian-marin/profil/spieler/295414,,1,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.12,0.07,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.97,0.0,0.0,,18.8,0.0,0.0,0.0,0.07,-0.1,-0.1,38.0,55.0,69.1,574.0,293.0,21.0,24.0,87.5,15.0,19.0,78.9,2.0,8.0,25.0,0.0,0.0,0.1,0.0,1.0,2.0,1.0,1.0,6.0,1.0,0.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,69.0,3.0,11.0,44.0,16.0,2.0,69.0,1.0,0.0,0.0,1.0,100.0,36.0,105.0,47.0,1.0,1.0,1.0,1.0,0.0,33.0,6.0,19.0,2.7,1,61.0,0,4,8.0,14,1.0,0.0,2.0,-2.0,-1.94,-1.42,1.1,2.6,-1.5,-1.43,-1.27,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,8.0,3.0,1.0,75.0,5.0,€1.20m
Adrián Marín,Left-Back,23.0,ESP,Deportivo Alavés,1.2,2020/2021,https://www.transfermarkt.com/adrian-marin/profil/spieler/295414,,1,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.12,0.07,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.97,0.0,0.0,,18.8,0.0,0.0,0.0,0.07,-0.1,-0.1,38.0,55.0,69.1,574.0,293.0,21.0,24.0,87.5,15.0,19.0,78.9,2.0,8.0,25.0,0.0,0.0,0.1,0.0,1.0,2.0,1.0,1.0,6.0,1.0,0.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,69.0,3.0,11.0,44.0,16.0,2.0,69.0,1.0,0.0,0.0,1.0,100.0,36.0,105.0,47.0,1.0,1.0,1.0,1.0,0.0,33.0,6.0,19.0,2.7,1,61.0,0,4,8.0,14,1.0,0.0,2.0,-2.0,-1.94,-1.42,1.1,2.6,-1.5,-1.43,-1.27,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,8.0,3.0,1.0,75.0,5.0,€1.20m
