Player,position,Age,Nation,club,mv_millions,Season,player_url,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,MP,market_value
Roberto Arroyo,Centre-Forward,18.0,ESP,Real Valladolid CF,0.3,2022/2023,https://www.transfermarkt.com/roberto-arroyo/profil/spieler/928726,,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,3.0,3.0,1.0,7.0,1.0,1.0,100.0,0.0,0.0,8.0,38.0,25.0,1.0,0.0,1.0,1.0,2.0,8.0,4.0,15.0,0.4,0,,0,1,15.0,3,0.0,0.0,1.0,-1.0,-6.0,-5.23,0.0,0.8,-0.8,-4.79,-4.11,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,€300k
Roque Mesa,Central Midfield,33.0,ESP,Real Valladolid CF,2.5,2022/2023,https://www.transfermarkt.com/roque-mesa/profil/spieler/202984,,20,1617.0,18.0,2.0,1.0,3.0,2.0,0.0,0.0,11.0,1.0,1.4,1.4,1.0,2.4,29.0,116.0,24.0,0.11,0.06,0.17,0.11,0.17,0.08,0.06,0.13,0.08,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,26.0,10.0,38.5,1.45,0.56,0.08,0.2,26.5,0.0,0.0,0.0,0.05,0.6,0.6,790.0,963.0,82.0,15512.0,4724.0,301.0,343.0,87.8,342.0,382.0,89.5,121.0,187.0,64.7,1.0,1.0,1.2,0.0,18.0,106.0,18.0,4.0,116.0,40.0,2.23,37.0,1.0,0.0,1.0,0.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,27.0,15.0,16.0,10.0,1.0,12.0,38.0,31.6,26.0,16.0,4.0,12.0,13.0,40.0,18.0,0.0,1134.0,62.0,286.0,683.0,181.0,9.0,1134.0,31.0,15.0,48.4,14.0,45.2,748.0,4717.0,2201.0,29.0,23.0,3.0,21.0,21.0,772.0,24.0,56.0,47.3,20,69.0,3,9,26.0,6,1.13,15.0,25.0,-10.0,-0.56,0.44,16.6,28.7,-12.1,-0.67,0.05,1.0,38.0,25.0,1.0,12.0,13.0,15.0,0.0,1.0,0.0,145.0,11.0,23.0,32.4,29.0,€2.50m
Selim Amallah,Attacking Midfield,25.0,MAR,Real Valladolid CF,3.0,2022/2023,https://www.transfermarkt.com/selim-amallah/profil/spieler/377219,,3,267.0,3.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,0.9,0.9,0.3,1.1,11.0,10.0,9.0,0.67,0.34,1.01,0.67,1.01,0.29,0.09,0.38,0.29,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,2.0,40.0,1.69,0.67,0.4,1.0,19.2,1.0,0.0,0.0,0.17,1.1,1.1,63.0,83.0,75.9,1030.0,268.0,30.0,38.0,78.9,23.0,30.0,76.7,6.0,8.0,75.0,1.0,0.3,0.2,0.7,3.0,7.0,2.0,0.0,10.0,11.0,3.69,5.0,0.0,4.0,0.0,0.0,2.0,2.0,0.67,1.0,0.0,1.0,0.0,0.0,0.0,15.0,9.0,7.0,8.0,0.0,5.0,8.0,62.5,3.0,2.0,0.0,2.0,5.0,20.0,2.0,0.0,138.0,2.0,21.0,77.0,44.0,11.0,138.0,25.0,11.0,44.0,12.0,48.0,80.0,507.0,254.0,11.0,7.0,3.0,6.0,10.0,84.0,9.0,38.0,7.8,3,56.0,0,4,25.0,2,1.14,6.0,4.0,2.0,0.67,1.59,4.0,5.4,-1.5,-0.5,0.22,0.0,10.0,8.0,1.0,2.0,5.0,9.0,0.0,0.0,0.0,10.0,7.0,8.0,46.7,7.0,€3.00m
Sergi Guardiola,Centre-Forward,31.0,ESP,Real Valladolid CF,2.0,2022/2023,https://www.transfermarkt.com/sergi-guardiola/profil/spieler/256429,,8,502.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1,1.2,7.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.18,0.03,0.21,0.18,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.0,3.0,27.3,1.97,0.54,0.0,0.0,17.7,0.0,0.0,0.0,0.09,-1.0,-1.0,74.0,117.0,63.2,948.0,149.0,47.0,65.0,72.3,18.0,26.0,69.2,3.0,5.0,60.0,0.0,0.1,0.2,-0.1,2.0,1.0,1.0,1.0,3.0,8.0,1.43,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,6.0,5.0,1.0,2.0,4.0,50.0,2.0,6.0,0.0,6.0,2.0,14.0,7.0,0.0,191.0,7.0,27.0,91.0,74.0,17.0,191.0,7.0,0.0,0.0,6.0,85.7,99.0,373.0,144.0,7.0,6.0,2.0,18.0,4.0,125.0,20.0,36.0,14.7,8,54.0,0,6,12.0,2,0.79,1.0,6.0,-5.0,-0.9,-0.13,3.1,10.0,-6.9,-1.23,-0.62,0.0,14.0,9.0,4.0,3.0,2.0,7.0,0.0,0.0,0.0,14.0,9.0,14.0,39.1,14.0,€2.00m
Sergi Guardiola,Centre-Forward,31.0,ESP,Cádiz CF,2.0,2022/2023,https://www.transfermarkt.com/sergi-guardiola/profil/spieler/256429,,8,502.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1,1.2,7.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.18,0.03,0.21,0.18,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.0,3.0,27.3,1.97,0.54,0.0,0.0,17.7,0.0,0.0,0.0,0.09,-1.0,-1.0,74.0,117.0,63.2,948.0,149.0,47.0,65.0,72.3,18.0,26.0,69.2,3.0,5.0,60.0,0.0,0.1,0.2,-0.1,2.0,1.0,1.0,1.0,3.0,8.0,1.43,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,6.0,5.0,1.0,2.0,4.0,50.0,2.0,6.0,0.0,6.0,2.0,14.0,7.0,0.0,191.0,7.0,27.0,91.0,74.0,17.0,191.0,7.0,0.0,0.0,6.0,85.7,99.0,373.0,144.0,7.0,6.0,2.0,18.0,4.0,125.0,20.0,36.0,14.7,8,54.0,0,6,12.0,2,0.79,1.0,6.0,-5.0,-0.9,-0.13,3.1,10.0,-6.9,-1.23,-0.62,0.0,14.0,9.0,4.0,3.0,2.0,7.0,0.0,0.0,0.0,14.0,9.0,14.0,39.1,14.0,€2.00m
Sergio Asenjo,Goalkeeper,33.0,ESP,Real Valladolid CF,1.0,2022/2023,https://www.transfermarkt.com/sergio-asenjo/profil/spieler/51710,10.0,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.1,51.0,30.0,60.8,2.0,2.0,6.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,10.0,21.0,1.0,1.0,0.0,0.0,16.8,0.31,-4.2,-0.42,58.0,162.0,35.8,260.0,46.0,38.8,35.8,92.0,66.3,51.2,166.0,5.0,3.0,17.0,1.7,16.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,233.0,353.0,66.0,7218.0,5138.0,33.0,33.0,100.0,107.0,112.0,95.5,91.0,203.0,44.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,384.0,327.0,384.0,0.0,0.0,0.0,384.0,0.0,0.0,,0.0,,198.0,910.0,556.0,0.0,0.0,0.0,2.0,0.0,153.0,0.0,90.0,26.3,10,90.0,10,0,,20,0.8,7.0,21.0,-14.0,-1.4,-0.83,8.7,18.4,-9.7,-0.97,-0.36,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,,10.0,€1.00m
Sergio Escudero,Left-Back,32.0,ESP,Real Valladolid CF,1.5,2022/2023,https://www.transfermarkt.com/sergio-escudero/profil/spieler/93935,,17,1439.0,16.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.5,1.5,1.8,3.3,17.0,40.0,37.0,0.06,0.0,0.06,0.06,0.06,0.09,0.11,0.2,0.09,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,27.0,7.0,25.9,1.69,0.44,0.04,0.14,23.4,3.0,0.0,0.0,0.06,-0.5,-0.5,528.0,743.0,71.1,9041.0,3725.0,259.0,286.0,90.6,201.0,271.0,74.2,55.0,132.0,41.7,0.0,1.8,1.6,-1.8,16.0,30.0,16.0,9.0,40.0,35.0,2.19,20.0,7.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,19.0,21.0,8.0,4.0,15.0,35.0,42.9,20.0,26.0,6.0,20.0,26.0,59.0,46.0,0.0,937.0,61.0,320.0,371.0,255.0,16.0,937.0,17.0,7.0,41.2,9.0,52.9,363.0,1672.0,814.0,17.0,16.0,3.0,13.0,8.0,435.0,37.0,63.0,42.1,17,76.0,8,6,25.0,10,1.13,15.0,21.0,-6.0,-0.38,0.72,16.9,23.1,-6.2,-0.39,0.54,0.0,19.0,20.0,1.0,56.0,26.0,19.0,0.0,0.0,0.0,89.0,24.0,24.0,50.0,23.0,€1.50m
Sergio León,Centre-Forward,33.0,ESP,Real Valladolid CF,2.0,2022/2023,https://www.transfermarkt.com/sergio-leon/profil/spieler/145769,,14,1334.0,14.8,6.0,1.0,7.0,5.0,1.0,2.0,0.0,1.0,3.9,2.3,1.2,3.5,21.0,22.0,75.0,0.4,0.07,0.47,0.34,0.4,0.26,0.08,0.34,0.16,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,26.0,15.0,57.7,1.75,1.01,0.19,0.33,16.3,0.0,1.0,2.0,0.09,2.1,2.7,138.0,206.0,67.0,2143.0,398.0,72.0,92.0,78.3,46.0,65.0,70.8,9.0,20.0,45.0,1.0,1.2,0.6,-0.2,12.0,5.0,6.0,1.0,22.0,26.0,1.75,17.0,2.0,2.0,3.0,2.0,0.0,3.0,0.2,2.0,0.0,0.0,1.0,0.0,0.0,6.0,4.0,0.0,4.0,2.0,3.0,6.0,50.0,3.0,6.0,0.0,6.0,0.0,6.0,4.0,0.0,345.0,5.0,26.0,159.0,170.0,49.0,343.0,30.0,10.0,33.3,17.0,56.7,210.0,1122.0,563.0,21.0,16.0,6.0,45.0,17.0,242.0,75.0,46.0,39.0,14,71.0,3,15,23.0,7,1.07,14.0,28.0,-14.0,-0.94,-0.25,14.2,27.3,-13.1,-0.88,-0.3,0.0,8.0,22.0,20.0,9.0,0.0,4.0,0.0,0.0,0.0,45.0,18.0,47.0,27.7,29.0,€2.00m
Shon Weissman,Centre-Forward,26.0,ISR,Real Valladolid CF,4.0,2022/2023,https://www.transfermarkt.com/shon-weissman/profil/spieler/247652,,6,747.0,8.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.3,2.3,0.2,2.5,7.0,4.0,15.0,0.12,0.0,0.12,0.12,0.12,0.28,0.02,0.3,0.28,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,18.0,7.0,38.9,2.17,0.84,0.06,0.14,12.8,0.0,0.0,0.0,0.13,-1.3,-1.3,70.0,91.0,76.9,749.0,113.0,52.0,61.0,85.2,12.0,16.0,75.0,1.0,3.0,33.3,0.0,0.2,0.4,-0.2,3.0,3.0,0.0,0.0,4.0,4.0,0.48,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,4.0,8.0,0.0,8.0,1.0,3.0,7.0,0.0,160.0,6.0,19.0,86.0,57.0,25.0,160.0,5.0,2.0,40.0,2.0,40.0,76.0,283.0,104.0,7.0,2.0,3.0,22.0,7.0,91.0,15.0,50.0,21.8,6,74.0,1,9,34.0,1,1.07,5.0,13.0,-8.0,-0.96,-0.22,6.0,14.9,-8.9,-1.07,-0.47,0.0,5.0,8.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,24.0,4.0,23.0,14.8,15.0,€4.00m
Sékou Gassama,Centre-Forward,27.0,SEN,Real Valladolid CF,0.3,2022/2023,https://www.transfermarkt.com/sekou-gassama/profil/spieler/337070,,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.06,0.09,1.15,1.06,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,5.0,0.0,0.0,,10.7,0.0,0.0,0.0,0.21,-0.4,-0.4,7.0,9.0,77.8,87.0,0.0,5.0,7.0,71.4,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,4.0,7.0,4.0,12.0,0.0,0.0,,0.0,,7.0,25.0,16.0,1.0,0.0,1.0,1.0,0.0,8.0,1.0,36.0,1.1,0,,0,1,36.0,2,0.0,0.0,2.0,-2.0,-5.0,-4.26,1.0,0.1,0.9,2.22,2.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,50.0,1.0,€300k
Toni Villa,Left Winger,27.0,ESP,Girona FC,2.5,2022/2023,https://www.transfermarkt.com/toni-villa/profil/spieler/337066,,1,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,20.0,32.0,62.5,258.0,109.0,13.0,16.0,81.3,5.0,8.0,62.5,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0,3.96,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,3.0,1.0,4.0,9.0,44.4,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,45.0,0.0,7.0,17.0,22.0,1.0,45.0,5.0,1.0,20.0,3.0,60.0,27.0,126.0,56.0,2.0,2.0,0.0,1.0,1.0,27.0,5.0,46.0,2.7,1,61.0,0,1,30.0,1,0.0,0.0,3.0,-3.0,-2.97,-2.24,0.9,2.5,-1.6,-1.57,-0.89,0.0,0.0,1.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,,2.0,€2.50m
Toni Villa,Left Winger,27.0,ESP,Real Valladolid CF,2.5,2022/2023,https://www.transfermarkt.com/toni-villa/profil/spieler/337066,,1,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,20.0,32.0,62.5,258.0,109.0,13.0,16.0,81.3,5.0,8.0,62.5,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0,3.96,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,3.0,1.0,4.0,9.0,44.4,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,45.0,0.0,7.0,17.0,22.0,1.0,45.0,5.0,1.0,20.0,3.0,60.0,27.0,126.0,56.0,2.0,2.0,0.0,1.0,1.0,27.0,5.0,46.0,2.7,1,61.0,0,1,30.0,1,0.0,0.0,3.0,-3.0,-2.97,-2.24,0.9,2.5,-1.6,-1.57,-0.89,0.0,0.0,1.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,,2.0,€2.50m
Víctor Rofino,Centre-Back,20.0,GNB,Real Valladolid CF,0.1,2022/2023,https://www.transfermarkt.com/victor-rofino/profil/spieler/709999,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,€100k
Zouhair Feddal,Centre-Back,33.0,MAR,Real Valladolid CF,1.3,2022/2023,https://www.transfermarkt.com/zouhair-feddal/profil/spieler/129386,,4,375.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.24,0.0,0.0,,3.5,0.0,0.0,0.0,0.2,-0.2,-0.2,159.0,201.0,79.1,3405.0,1439.0,44.0,49.0,89.8,83.0,96.0,86.5,26.0,48.0,54.2,0.0,0.1,0.0,-0.1,2.0,6.0,1.0,0.0,5.0,4.0,0.96,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,0.0,3.0,4.0,75.0,1.0,9.0,9.0,0.0,5.0,9.0,27.0,0.0,249.0,48.0,162.0,85.0,3.0,2.0,249.0,0.0,0.0,,0.0,,124.0,595.0,278.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,47.0,11.0,4,68.0,2,4,26.0,5,1.25,5.0,7.0,-2.0,-0.48,0.35,3.4,9.2,-5.9,-1.41,-0.79,0.0,4.0,2.0,0.0,1.0,5.0,2.0,0.0,1.0,0.0,19.0,6.0,7.0,46.2,8.0,€1.30m
Álvaro Aceves,Goalkeeper,19.0,ESP,Real Valladolid CF,0.2,2022/2023,https://www.transfermarkt.com/alvaro-aceves/profil/spieler/710474,1.0,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.04,0.1,0.9,1.0,2.0,50.0,7.0,3.0,28.6,25.7,1.0,0.0,24.0,1.0,0.0,0.0,2.0,13.85,33.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,7.0,8.0,87.5,151.0,113.0,2.0,2.0,100.0,4.0,4.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,,0.0,,8.0,42.0,34.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.4,0,,0,1,13.0,13,0.0,0.0,0.0,0.0,0.0,0.79,0.3,0.2,0.1,0.73,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,50.0,1.0,€200k
Álvaro Aguado,Central Midfield,26.0,ESP,Real Valladolid CF,3.0,2022/2023,https://www.transfermarkt.com/alvaro-aguado/profil/spieler/449496,,18,1888.0,21.0,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,2.2,3.2,29.0,139.0,50.0,0.05,0.1,0.14,0.05,0.14,0.05,0.11,0.15,0.05,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,6.0,30.0,0.95,0.29,0.05,0.17,24.6,1.0,0.0,0.0,0.05,0.0,0.0,930.0,1142.0,81.4,18906.0,5096.0,359.0,404.0,88.9,371.0,429.0,86.5,174.0,246.0,70.7,2.0,2.2,2.0,-0.2,35.0,111.0,11.0,2.0,139.0,76.0,3.62,56.0,13.0,3.0,0.0,4.0,0.0,4.0,0.19,2.0,2.0,0.0,0.0,0.0,0.0,27.0,15.0,13.0,11.0,3.0,15.0,25.0,60.0,10.0,16.0,4.0,12.0,13.0,40.0,15.0,0.0,1292.0,36.0,255.0,742.0,315.0,18.0,1292.0,31.0,13.0,41.9,9.0,29.0,833.0,5476.0,2508.0,29.0,43.0,3.0,24.0,9.0,908.0,50.0,56.0,55.2,18,78.0,11,16,31.0,4,1.15,19.0,36.0,-17.0,-0.81,-0.05,21.7,36.1,-14.4,-0.68,0.04,0.0,13.0,33.0,0.0,57.0,13.0,15.0,0.0,1.0,0.0,130.0,15.0,17.0,46.9,34.0,€3.00m
